Year,Rank,Title,Author,Cover,Rating,Reviews,Price,Genre,Sub-Genres
2003,10,Execution: The Discipline of Getting Things Done,Larry Bossidy,Hardcover,4.4 out of 5 stars,"1,516",$10.62,Fiction,"Thriller, Mystery, Crime"
2003,11,Dr. Atkins' New Diet Revolution,Robert C. Atkins M.D.,Paperback,4.4 out of 5 stars,"3,119",$7.19,Nonfiction,"Self Help, Reference, Nutrition"
2003,12,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",Gallup,Hardcover,3.6 out of 5 stars,813,$20.76,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2003,13,Life of Pi: A Novel,Yann Martel,Paperback,4.4 out of 5 stars,"21,933",$10.66,Fiction,"Fantasy, Adventure"
2003,14,Seabiscuit: An American Legend (Ballantine Reader's Circle),Laura Hillenbrand,Paperback,4.6 out of 5 stars,"4,496",$11.13,Nonfiction,"History, Biography"
2003,15,A Short History of Nearly Everything,Bill Bryson,Hardcover,4.6 out of 5 stars,"18,078",$19.89,Nonfiction,"Science, History"
2003,16,The King of Torts,John Grisham,Hardcover,4.3 out of 5 stars,"10,877",$16.05,Fiction,"Thriller, Mystery, Crime"
2003,17,Living History,Hillary Rodham Clinton,Hardcover,4.4 out of 5 stars,"1,069",$12.17,Nonfiction,"Biography, Politics, Memoir, History, Autobiography"
2003,18,"500 Low-Carb Recipes: 500 Recipes, from Snacks to Dessert, That the Whole Family Will Love",Dana Carpender,Paperback,4.3 out of 5 stars,739,$11.93,Nonfiction,"Cookbooks, Reference"
2003,19,The Ultimate Weight Solution (The 7 Keys to Weight Loss Freedom),Dr. Phil McGraw,Hardcover,4.1 out of 5 stars,482,$14.72,Nonfiction,"Self Help, Psychology"
2003,20,Angels & Demons,Dan Brown,Mass Market Paperback,4.5 out of 5 stars,"22,498",$8.95,Fiction,"Mystery, Thriller, Adventure, Crime"
2003,21,Fish: A Proven Way to Boost Morale and Improve Results,Stephen C. Lundin,Hardcover,4.6 out of 5 stars,"3,655",$9.24,Fiction,"Childrens, Fantasy"
2003,22,The Essential 55: An Award-Winning Educator's Rules for Discovering the Successful Student in Every Child,Ron Clark,Hardcover,4.7 out of 5 stars,"1,457",$12.04,Nonfiction,"Education, Parenting, Self Help"
2003,23,The Lovely Bones,Alice Sebold,Hardcover,4.3 out of 5 stars,"15,168",$14.45,Fiction,"Mystery, Young Adult, Fantasy, Crime, Thriller"
2003,24,Moneyball: The Art of Winning an Unfair Game,Michael Lewis,Hardcover,4.6 out of 5 stars,"7,081",$15.62,Nonfiction,"Business, Economics, Biography"
2003,25,"Dude, Where's My Country?",Michael Moore,Hardcover,4.4 out of 5 stars,663,$16.54,Nonfiction,"Politics, History, Comedy"
2003,26,"East of Eden, John Steinbeck Centennial Edition",John Steinbeck,Paperback,4.7 out of 5 stars,"22,736",$16.23,Fiction,"Historical Fiction, Literary Fiction"
2003,27,The 7 Habits of Highly Effective People,Stephen R. Covey,Paperback,4.6 out of 5 stars,"19,621",$9.26,Nonfiction,"Self Help, Business, Personal Development, Psychology, Leadership"
2003,28,Treason: Liberal Treachery from the Cold War to the War on Terrorism,Ann Coulter,Hardcover,4.6 out of 5 stars,"1,123",$11.58,Fiction,"Thriller, Mystery"
2003,29,Stupid White Men ...And Other Sorry Excuses for the State of the Nation!,Michael Moore,Paperback,4.4 out of 5 stars,807,$6.30,Nonfiction,"Politics, History, Comedy, Sociology"
2003,30,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money - That the Poor and the Middle Class Do Not!,Robert T. Kiyosaki,Paperback,4.6 out of 5 stars,"23,816",$16.43,Nonfiction,"Finance, Business, Self Help, Personal Finance, Personal Development"
2003,31,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick M. Lencioni,Hardcover,4.6 out of 5 stars,"13,475",$9.49,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2003,32,Benjamin Franklin: An American Life,Walter Isaacson,Hardcover,4.6 out of 5 stars,"5,278",$19.99,Nonfiction,"Biography, History, Politics"
2003,33,Dr. Atkins' New Carbohydrate Gram Counter,Robert C. Atkins  M.D.,Paperback,4.3 out of 5 stars,"2,331",$4.95,Nonfiction,"Reference, Cookbooks"
2003,34,Atkins for Life: The Complete Controlled Carb Program for Permanent Weight Loss and Good Health,Robert C. Atkins,Hardcover,4.4 out of 5 stars,308,$8.93,Nonfiction,"Cookbooks, Nutrition, Reference"
2003,35,"First, Break All the Rules: What the World's Greatest Managers Do Differently",Marcus Buckingham,Hardcover,4.6 out of 5 stars,"2,623",$17.22,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2003,36,"The Elements of Style, Fourth Edition",William Strunk Jr.,Paperback,4.7 out of 5 stars,"8,491",$7.99,Nonfiction,"Reference, Education, Self Help"
2003,37,Complete Atkins' Three Book Package,Robert C. Atkins  M.D.,Hardcover,4.4 out of 5 stars,126,$74.69,N/A,N/A
2003,38,Wolves of the Calla (Dark Tower),Stephen King,Hardcover,4.7 out of 5 stars,"11,046",$36.00,Fiction,"Fantasy, Horror, Science Fiction, Adventure"
2003,39,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",Jim Loehr,Hardcover,4.6 out of 5 stars,"1,537",$18.74,Nonfiction,"Business, Self Help, Personal Development, Psychology, Leadership"
2003,40,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Hardcover,4.7 out of 5 stars,"62,528",$1.95,Nonfiction,"Self Help, Spirituality, Philosophy, Psychology, Personal Development"
2003,41,Bleachers,John Grisham,Hardcover,4.2 out of 5 stars,"5,664",$11.20,Fiction,"Mystery, Thriller"
2003,42,What Should I Do With My Life: The True Story of People Who Answered the Ultimate Question,Po Bronson,Hardcover,4.5 out of 5 stars,577,$14.99,Nonfiction,"Self Help, Psychology, Personal Development, Business, Philosophy"
2003,43,Rachael Ray 30-Minute Meals 2,Rachael Ray,Paperback,4.5 out of 5 stars,291,$12.99,Nonfiction,"Cookbooks, Reference"
2003,44,Bel Canto,Ann Patchett,Paperback,4.3 out of 5 stars,"14,014",$15.05,Fiction,"Literary Fiction, Historical Fiction"
2003,45,How to Win Friends & Influence People,Dale Carnegie,Mass Market Paperback,4.6 out of 5 stars,"79,378",$3.00,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2003,46,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,Paperback,4.5 out of 5 stars,"3,493",$13.00,Nonfiction,"Sociology, Politics, History, Science, Business"
2003,47,Wild at Heart: Discovering The Secret of a Man's Soul,John Eldredge,Hardcover,4.8 out of 5 stars,"7,001",$22.99,Nonfiction,"Religion, Spirituality"
2003,48,Dereliction of Duty: The Eyewitness Account of How President Bill Clinton Compromised America's Long-Term National Security,Robert Patterson,Hardcover,4.5 out of 5 stars,523,$17.97,Nonfiction,"History, Politics"
2003,49,Where Is Baby's Belly Button? A Lift-the-Flap Book,Karen Katz,Board book,4.8 out of 5 stars,"14,433",$5.99,Fiction,Childrens
2003,50,Harry Potter Boxset 1-4,J.K. Rowling,Paperback,4.6 out of 5 stars,828,$17.50,Fiction,"Fantasy, Young Adult, Magic, Childrens"
2004,1,The Da Vinci Code (Robert Langdon),Dan Brown,Hardcover,4.3 out of 5 stars,"1,931",$9.32,Fiction,"Mystery, Thriller, Historical Fiction, Adventure"
2004,2,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart,Hardcover,4.5 out of 5 stars,946,$14.60,Fiction,"Fantasy, Mythology, Urban Fantasy, Science Fiction"
2004,3,"Good to Great: Why Some Companies Make the Leap...And Others Don't (Good to Great, 1)",Jim Collins,Hardcover,4.5 out of 5 stars,"9,069",$19.25,Nonfiction,"Business, Leadership, Management, Self Help"
2004,4,"The South Beach Diet: The Delicious, Doctor-Designed, Foolproof Plan for Fast and Healthy Weight Loss",Arthur Agatston,Hardcover,4.4 out of 5 stars,"3,476",$14.29,Nonfiction,"Cookbooks, Self Help, Reference"
2004,5,My Life,Bill Clinton,Hardcover,4.3 out of 5 stars,"1,093",$20.00,Fiction,"Romance, Young Adult, Chick Lit"
2004,6,"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,Hardcover,4.5 out of 5 stars,"4,102",$14.63,Nonfiction,"Reference, Education"
2004,7,The Five People You Meet in Heaven,Mitch Albom,Hardcover,4.6 out of 5 stars,"23,978",$14.49,Fiction,"Fantasy, Spirituality, Adult"
2004,8,Harry Potter and the Half-Blood Prince (Book 6),J. K. Rowling,Hardcover,4.9 out of 5 stars,"84,561",$16.07,Fiction,"Fantasy, Young Adult, Magic, Childrens, Adventure"
2004,9,Angels & Demons,Dan Brown,Mass Market Paperback,4.5 out of 5 stars,"22,498",$8.95,Fiction,"Mystery, Thriller, Adventure, Crime"
2004,10,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt,Hardcover,4.5 out of 5 stars,"4,198",$7.94,Nonfiction,"Self Help, Chick Lit, Psychology, Romance"
2004,11,The Purpose Driven Life,Rick Warren,Hardcover,4.5 out of 5 stars,"2,730",$0.01,Nonfiction,"Religion, Self Help, Spirituality"
2004,12,Unfit For Command: Swift Boat Veterans Speak Out Against John Kerry,John E. O'Neill,Hardcover,4.6 out of 5 stars,"2,677",$10.50,Nonfiction,"Politics, Biography, History"
2004,13,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks,Paperback,4.5 out of 5 stars,830,$13.95,Nonfiction,"History, Politics, Reference"
2004,14,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",Gallup,Hardcover,3.6 out of 5 stars,813,$20.76,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2004,15,The South Beach Diet Good Fats/Good Carbs Guide: The Complete and Easy Reference for All Your Favorite Foods,Arthur Agatston,Paperback,4.3 out of 5 stars,119,$10.98,Nonfiction,"Cookbooks, Self Help, Reference"
2004,16,Who Moved My Cheese,Spencer Johnson,Hardcover,4.6 out of 5 stars,"27,763",$12.99,Nonfiction,"Self Help, Business, Psychology, Leadership, Personal Development, Management"
2004,17,Against All Enemies: Inside America's War on Terror,Richard A. Clarke,Hardcover,4.5 out of 5 stars,507,$10.00,Fiction,"Thriller, Adventure"
2004,18,The Proper Care and Feeding of Husbands,Laura Schlessinger,Hardcover,4.6 out of 5 stars,"3,632",$11.00,Nonfiction,"Self Help, Psychology, Personal Development, Adult"
2004,19,The South Beach Diet Cookbook,Arthur Agatston,Hardcover,4.4 out of 5 stars,637,$12.91,Nonfiction,"Cookbooks, Reference"
2004,20,Plan of Attack,Bob Woodward,Hardcover,4.4 out of 5 stars,335,$12.82,Nonfiction,"History, Politics, Biography"
2004,21,Execution: The Discipline of Getting Things Done,Larry Bossidy,Hardcover,4.4 out of 5 stars,"1,516",$10.62,Fiction,"Thriller, Mystery, Crime"
2004,22,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick M. Lencioni,Hardcover,4.6 out of 5 stars,"13,475",$9.49,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2004,23,The Polar Express,Chris Van Allsburg,Hardcover,4.7 out of 5 stars,"1,038",$2.14,Fiction,"Childrens, Fantasy"
2004,24,The Secret Life of Bees,Sue Monk Kidd,Paperback,4.6 out of 5 stars,"33,739",$9.99,Fiction,"Historical Fiction, Young Adult"
2004,25,Life of Pi: A Novel,Yann Martel,Paperback,4.4 out of 5 stars,"21,933",$10.66,Fiction,"Fantasy, Adventure"
2004,26,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,David Bach,Hardcover,4.5 out of 5 stars,"1,289",$13.99,Nonfiction,"Finance, Personal Finance, Business, Self Help, Personal Development"
2004,27,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money - That the Poor and the Middle Class Do Not!,Robert T. Kiyosaki,Paperback,4.6 out of 5 stars,"23,816",$16.43,Nonfiction,"Finance, Business, Self Help, Personal Finance, Personal Development"
2004,28,The Rule of Four,Ian Caldwell,Hardcover,3.8 out of 5 stars,"1,878",$13.96,Fiction,"Mystery, Thriller, Historical Fiction"
2004,29,Deception Point,Dan Brown,Mass Market Paperback,4.4 out of 5 stars,"21,293",$9.89,Fiction,"Thriller, Mystery, Adventure, Science Fiction"
2004,30,The Ultimate Weight Solution (The 7 Keys to Weight Loss Freedom),Dr. Phil McGraw,Hardcover,4.1 out of 5 stars,482,$14.72,Nonfiction,"Self Help, Psychology"
2004,31,The Kite Runner,Khaled  Hosseini,Paperback,4.7 out of 5 stars,"57,657",$14.38,Fiction,Historical Fiction
2004,32,"Chronicles, Vol. 1",Bob Dylan,Hardcover,4.5 out of 5 stars,"2,700",$24.75,Nonfiction,"Biography, Memoir, Autobiography, History"
2004,33,The 7 Habits of Highly Effective People,Stephen R. Covey,Paperback,4.6 out of 5 stars,"19,621",$9.26,Nonfiction,"Self Help, Business, Personal Development, Psychology, Leadership"
2004,34,The Curious Incident of the Dog in the Night-Time,Mark Haddon,Paperback,4.2 out of 5 stars,"35,389",$8.62,Fiction,"Mystery, Young Adult"
2004,35,The Ultimate Weight Solution Food Guide,Dr. Phil McGraw,Mass Market Paperback,4.0 out of 5 stars,219,$0.94,Nonfiction,"Self Help, Cookbooks"
2004,36,The Last Juror: A Novel,John Grisham,Hardcover,4.5 out of 5 stars,"13,879",$15.00,Fiction,"Thriller, Mystery, Crime"
2004,37,The Plot Against America: A Novel,Philip Roth,Hardcover,4.3 out of 5 stars,"5,832",$13.87,Fiction,"Historical Fiction, Science Fiction, Politics"
2004,38,Fish: A Proven Way to Boost Morale and Improve Results,Stephen C. Lundin,Hardcover,4.6 out of 5 stars,"3,655",$9.24,Fiction,"Childrens, Fantasy"
2004,39,"1,000 Places to See Before You Die: A Traveler's Life List",Patricia Schultz,Paperback,4.5 out of 5 stars,824,$13.55,Nonfiction,"Reference, History, Adventure, Self Help"
2004,40,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,Paperback,4.2 out of 5 stars,"1,730",$11.70,Nonfiction,"Memoir, Biography, History"
2004,41,"Song of Susannah (The Dark Tower, Book 6)",Stephen King,Hardcover,4.5 out of 5 stars,"10,403",$2.36,Fiction,"Fantasy, Horror, Science Fiction, Adventure"
2004,42,The Power of Intention: Learning to Co-Create Your World Your Way,Wayne W. Dyer,Hardcover,4.7 out of 5 stars,"3,912",$15.97,Nonfiction,"Self Help, Spirituality, Personal Development, Psychology, Philosophy"
2004,43,Dress Your Family in Corduroy and Denim,David Sedaris,Hardcover,4.4 out of 5 stars,"4,087",$13.54,Nonfiction,"Memoir, Comedy"
2004,44,Middlesex: A Novel,Jeffrey Eugenides,Paperback,4.4 out of 5 stars,"12,403",$12.23,Fiction,"Historical Fiction, Literary Fiction"
2004,45,The Perricone Promise: Look Younger Live Longer in Three Easy Steps,Nicholas Perricone,Hardcover,4.2 out of 5 stars,189,$13.70,Nonfiction,Reference
2004,46,"The Elements of Style, Fourth Edition",William Strunk Jr.,Paperback,4.7 out of 5 stars,"8,491",$7.99,Nonfiction,"Reference, Education, Self Help"
2004,47,"The Dark Tower (The Dark Tower, Book 7)",Stephen King,Hardcover,4.7 out of 5 stars,"12,690",$26.99,Fiction,"Fantasy, Horror, Science Fiction, Adventure"
2004,48,Jonathan Strange & Mr. Norrell,Susanna Clarke,Hardcover,4.4 out of 5 stars,"11,680",$24.00,Fiction,"Fantasy, Historical Fiction, Magic"
2004,49,"The Grim Grotto (A Series of Unfortunate Events, Book 11) (A Series of Unfortunate Events, 11)",Lemony Snicket,Hardcover,4.7 out of 5 stars,"1,847",$9.91,Fiction,"Young Adult, Childrens, Fantasy, Mystery, Adventure"
2004,50,How to Win Friends & Influence People,Dale Carnegie,Mass Market Paperback,4.6 out of 5 stars,"79,378",$3.00,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2005,1,Harry Potter and the Half-Blood Prince (Book 6),J. K. Rowling,Hardcover,4.9 out of 5 stars,"84,561",$16.07,Fiction,"Fantasy, Young Adult, Magic, Childrens, Adventure"
2005,2,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,Hardcover,4.2 out of 5 stars,646,$12.57,Nonfiction,"History, Business, Economics, Politics, Sociology"
2005,3,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,Hardcover,4.5 out of 5 stars,"1,370",$14.23,Nonfiction,"Economics, Business, Science, Psychology, Sociology, Finance"
2005,4,"Good to Great: Why Some Companies Make the Leap...And Others Don't (Good to Great, 1)",Jim Collins,Hardcover,4.5 out of 5 stars,"9,069",$19.25,Nonfiction,"Business, Leadership, Management, Self Help"
2005,5,YOU: The Owner's Manual,Michael F. Roizen,Hardcover,4.3 out of 5 stars,665,$9.56,Nonfiction,"Biography, Memoir, Autobiography"
2005,6,The Kite Runner,Khaled  Hosseini,Paperback,4.7 out of 5 stars,"57,657",$14.38,Fiction,Historical Fiction
2005,7,A Million Little Pieces,James Frey,Paperback,4.4 out of 5 stars,"6,110",$10.08,Fiction,"Psychology, Adult"
2005,8,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,Hardcover,4.5 out of 5 stars,"13,592",$14.06,Nonfiction,"Psychology, Business, Self Help, Science, Sociology"
2005,9,1776,David McCullough,Hardcover,4.6 out of 5 stars,"9,065",$14.97,Nonfiction,History
2005,10,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths",Gallup,Hardcover,3.6 out of 5 stars,813,$20.76,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2005,11,The Chronicles of Narnia Boxed Set,C. S. Lewis,Paperback,4.8 out of 5 stars,"30,442",$45.46,Fiction,"Fantasy, Young Adult, Childrens"
2005,12,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,Paperback,4.4 out of 5 stars,"9,119",$10.99,Nonfiction,"Business, Psychology, Self Help, Sociology, Science"
2005,13,The Purpose Driven Life,Rick Warren,Hardcover,4.5 out of 5 stars,"2,730",$0.01,Nonfiction,"Religion, Self Help, Spirituality"
2005,14,Winning,Jack Welch,Hardcover,4.5 out of 5 stars,"1,925",$19.39,Nonfiction,"Self Help, Spirituality, Religion"
2005,15,The Da Vinci Code (Robert Langdon),Dan Brown,Hardcover,4.3 out of 5 stars,"1,931",$9.32,Fiction,"Mystery, Thriller, Historical Fiction, Adventure"
2005,16,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition",Patrick M. Lencioni,Hardcover,4.6 out of 5 stars,"13,475",$9.49,Nonfiction,"Business, Leadership, Management, Self Help, Personal Development"
2005,17,The Official SAT Study Guide: For the New SAT (tm),The College Board,Paperback,4.4 out of 5 stars,275,$1.25,Nonfiction,"Reference, Education, Childrens"
2005,18,"Eldest (Inheritance, Book 2)",Christopher Paolini,Hardcover,4.7 out of 5 stars,"11,246",$12.98,Fiction,"Fantasy, Young Adult, Dragons, Adventure, Magic"
2005,19,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,Hardcover,4.5 out of 5 stars,"3,466",$16.75,Nonfiction,"History, Science, Sociology, Politics"
2005,20,The Curious Incident of the Dog in the Night-Time,Mark Haddon,Paperback,4.2 out of 5 stars,"35,389",$8.62,Fiction,"Mystery, Young Adult"
2005,21,French Women Don't Get Fat: The Secret of Eating for Pleasure,Mireille Guiliano,Hardcover,4.4 out of 5 stars,"2,898",$10.80,Nonfiction,"Self Help, Cookbooks"
2005,22,Who Moved My Cheese,Spencer Johnson,Hardcover,4.6 out of 5 stars,"27,763",$12.99,Nonfiction,"Self Help, Business, Psychology, Leadership, Personal Development, Management"
